Iteration,bra-left,bra-right,Element,Operator
50,4,43,-2.7564e-05,0
50,4,44,0.090368294,0
50,4,45,-1.6036e-05,0
50,4,46,-0.049289179,0
50,4,47,3.4368e-05,0
50,4,48,-0.055266269,0
50,5,1,5.03e-07,0
50,5,2,9.584e-06,0
50,5,3,2.085e-06,0
50,5,4,-4.959e-06,0
50,5,5,1.0,0
50,5,6,-8.99e-05,0
50,5,7,-1.38e-07,0
50,5,8,9.519e-06,0
50,5,9,-1.26e-07,0
50,5,10,-1.5496e-05,0
50,5,11,1.48e-06,0
50,5,12,3.5978e-05,0
50,5,13,4.98e-07,0
50,5,14,-2.023e-05,0
50,5,15,-1.204e-06,0
50,5,16,1.0072e-05,0
50,5,17,-2.653e-06,0
50,5,18,2.2724e-05,0
50,5,19,8.7e-07,0
50,5,20,-9.464e-06,0
50,5,21,2.243e-06,0
50,5,22,1.3597e-05,0
50,5,23,-2.634e-06,0
50,5,24,-4.2199e-05,0
50,5,25,5.88e-07,0
50,5,26,9.761e-06,0
50,5,27,8.23e-07,0
50,5,28,4.4241e-05,0
50,5,29,4.312e-06,0
50,5,30,1.4524e-05,0
50,5,31,2.264e-06,0
50,5,32,8.374e-06,0
50,5,33,-7.36e-07,0
50,5,34,6.333e-06,0
50,5,35,-1.963e-06,0
50,5,36,-2.0044e-05,0
50,5,37,8.481e-06,0
50,5,38,2.9658e-05,0
50,5,39,-4.539e-06,0
50,5,40,1.789e-06,0
50,5,41,-1.404e-06,0
50,5,42,-5.003e-06,0
50,5,43,2.267e-06,0
50,5,44,-2.268e-06,0
50,5,45,-4.677e-06,0
50,5,46,-2.0521e-05,0
50,5,47,9.814e-06,0
50,5,48,2.3428e-05,0
50,6,1,-6.071e-06,0
50,6,2,0.134836616,0
50,6,3,4.279e-06,0
50,6,4,0.084007448,0
50,6,5,-8.99e-05,0
50,6,6,1.0,0
50,6,7,-1.0539e-05,0
50,6,8,0.024402429,0
50,6,9,-3.4549e-05,0
50,6,10,0.080025316,0
50,6,11,1.8576e-05,0
50,6,12,-0.341804947,0
50,6,13,-2.8144e-05,0
50,6,14,0.126882778,0
50,6,15,1.944e-06,0
50,6,16,-0.080334175,0
50,6,17,-2.4535e-05,0
50,6,18,-0.074916565,0
50,6,19,2.563e-05,0
50,6,20,0.047909347,0
50,6,21,-1.4371e-05,0
50,6,22,-0.076313441,0
50,6,23,-4.1407e-05,0
50,6,24,0.26374303,0
50,6,25,3.6838e-05,0
50,6,26,-0.026038738,0
50,6,27,5.8148e-05,0
50,6,28,-0.187101152,0
50,6,29,5.6478e-05,0
50,6,30,-0.19168897,0
50,6,31,4.2368e-05,0
50,6,32,-0.0295047,0
50,6,33,-4.7256e-05,0
50,6,34,0.193214538,0
50,6,35,2.7646e-05,0
50,6,36,0.240346869,0
50,6,37,4.1469e-05,0
50,6,38,-0.189324826,0
50,6,39,2.2502e-05,0
50,6,40,-0.05152128,0
50,6,41,-1.7788e-05,0
50,6,42,0.044789355,0
50,6,43,3.8399e-05,0
50,6,44,0.078344086,0
50,6,45,-1.19e-07,0
50,6,46,0.176418463,0
50,6,47,0.00025084,0
50,6,48,-0.244283077,0
50,7,1,1.599e-06,0
50,7,2,-1.949e-05,0
50,7,3,4.958e-06,0
50,7,4,-9.517e-06,0
50,7,5,-1.38e-07,0
50,7,6,-1.0539e-05,0
50,7,7,1.0,0
50,7,8,-0.000104474,0
50,7,9,1.054e-06,0
50,7,10,1.7598e-05,0
50,7,11,-2.425e-06,0
50,7,12,8.265e-06,0
50,7,13,-3.948e-06,0
50,7,14,-1.381e-06,0
50,7,15,-1.585e-06,0
50,7,16,-5.3345e-05,0
50,7,17,4.743e-06,0
50,7,18,3.8374e-05,0
50,7,19,2.729e-06,0
50,7,20,2.0016e-05,0
50,7,21,2.727e-06,0
50,7,22,1.0842e-05,0
50,7,23,6.908e-06,0
50,7,24,2.335e-06,0
50,7,25,-2.417e-06,0
50,7,26,-1.0951e-05,0
50,7,27,-1.469e-06,0
50,7,28,-3.7077e-05,0
50,7,29,-1.287e-05,0
50,7,30,-1.9113e-05,0
50,7,31,5.124e-06,0
50,7,32,4.2894e-05,0
50,7,33,-4.3e-06,0
50,7,34,-3.2296e-05,0
50,7,35,5.023e-06,0
50,7,36,-4.5411e-05,0
50,7,37,-1.1784e-05,0
50,7,38,-3.5756e-05,0
50,7,39,-6.72e-06,0
50,7,40,-1.7222e-05,0
50,7,41,-3.196e-06,0
50,7,42,1.1208e-05,0
50,7,43,8.52e-07,0
50,7,44,-1.1066e-05,0
50,7,45,-5.903e-06,0
50,7,46,-1.0587e-05,0
50,7,47,2.924e-06,0
50,7,48,2.528e-06,0
50,8,1,-1.385e-06,0
50,8,2,0.110130825,0
50,8,3,1.9087e-05,0
50,8,4,0.079534575,0
50,8,5,9.519e-06,0
50,8,6,0.024402429,0
50,8,7,-0.000104474,0
50,8,8,1.0,0
50,8,9,-2.0561e-05,0
50,8,10,-0.143279509,0
50,8,11,-3.8831e-05,0
50,8,12,0.141339687,0
50,8,13,-4.7259e-05,0
50,8,14,0.401409473,0
50,8,15,-7.4824e-05,0
50,8,16,0.057320318,0
50,8,17,-2.4551e-05,0
50,8,18,-0.095730529,0
50,8,19,3.0538e-05,0
50,8,20,0.082803912,0
50,8,21,7.135e-06,0
50,8,22,-0.113392964,0
50,8,23,4.4679e-05,0
50,8,24,-0.032998279,0
50,8,25,-6.2667e-05,0
50,8,26,-0.004374143,0
50,8,27,-5.4619e-05,0
50,8,28,0.208426364,0
50,8,29,-0.000133705,0
50,8,30,0.215614875,0
50,8,31,6.003e-05,0
50,8,32,-0.049562894,0
50,8,33,-5.7014e-05,0
50,8,34,-0.134321244,0
50,8,35,-5.3906e-05,0
50,8,36,0.063008698,0
50,8,37,-0.000163152,0
50,8,38,0.162019465,0
50,8,39,-2.9516e-05,0
50,8,40,0.05997946,0
50,8,41,-6.9103e-05,0
50,8,42,0.158412605,0
50,8,43,-4.253e-05,0
50,8,44,-0.133309644,0
50,8,45,-9.1435e-05,0
50,8,46,-0.126837618,0
50,8,47,0.000106448,0
50,8,48,0.028375034,0
50,9,1,4.98e-07,0
50,9,2,-1.7356e-05,0
50,9,3,-3.288e-06,0
50,9,4,3.948e-06,0
50,9,5,-1.26e-07,0
50,9,6,-3.4549e-05,0
50,9,7,1.054e-06,0
50,9,8,-2.0561e-05,0
50,9,9,1.0,0
50,9,10,-0.000205744,0
50,9,11,-2.01e-07,0
50,9,12,-1.2098e-05,0
50,9,13,1.921e-06,0
50,9,14,-9.64e-06,0
50,9,15,9.177e-06,0
50,9,16,1.6347e-05,0
50,9,17,2.335e-06,0
50,9,18,1.7897e-05,0
50,9,19,2.309e-06,0
50,9,20,1.276e-05,0
50,9,21,4.699e-06,0
50,9,22,1.6374e-05,0
50,9,23,1.495e-06,0
50,9,24,-4.469e-06,0
50,9,25,-4.192e-06,0
50,9,26,2.9357e-05,0
50,9,27,6.6e-06,0
50,9,28,-9.085e-06,0
50,9,29,-1.0735e-05,0
50,9,30,1.5512e-05,0
50,9,31,2.298e-06,0
50,9,32,-4.87e-07,0
50,9,33,-3.615e-06,0
50,9,34,-1.3455e-05,0
50,9,35,4.425e-06,0
50,9,36,2.469e-05,0
50,9,37,3.492e-06,0
50,9,38,3.299e-06,0
50,9,39,1.631e-06,0
50,9,40,-4.8083e-05,0
50,9,41,-4.276e-06,0
50,9,42,1.9836e-05,0
50,9,43,1.1521e-05,0
50,9,44,2.6481e-05,0
50,9,45,-1.9e-07,0
50,9,46,7.396e-06,0
50,9,47,-1.4257e-05,0
50,9,48,7.29e-07,0
50,10,1,2.107e-06,0
50,10,2,-0.015870965,0
50,10,3,-1.407e-05,0
50,10,4,-0.089571175,0
50,10,5,-1.5496e-05,0
50,10,6,0.080025316,0
50,10,7,1.7598e-05,0
50,10,8,-0.143279509,0
50,10,9,-0.000205744,0
50,10,10,1.0,0
50,10,11,1.4349e-05,0
50,10,12,-0.107033421,0
50,10,13,-5.1366e-05,0
50,10,14,0.023091536,0
50,10,15,6.3238e-05,0
50,10,16,0.122773408,0
50,10,17,-6.9991e-05,0
50,10,18,0.005607851,0
50,10,19,-9.476e-06,0
50,10,20,-0.059797415,0
50,10,21,1.2001e-05,0
50,10,22,-0.010708178,0
50,10,23,5.255e-05,0
50,10,24,-0.103596101,0
50,10,25,2.6659e-05,0
50,10,26,-0.067682956,0
50,10,27,3.2006e-05,0
50,10,28,-0.069273156,0
50,10,29,-6.0987e-05,0
50,10,30,-0.088658774,0
50,10,31,8.0772e-05,0
50,10,32,-0.092043506,0
50,10,33,4.9821e-05,0
50,10,34,-0.105935756,0
50,10,35,5.5841e-05,0
50,10,36,0.03740115,0
50,10,37,0.000116969,0
50,10,38,-0.021077867,0
50,10,39,4.1227e-05,0
50,10,40,-0.13762017,0
50,10,41,-0.000124104,0
50,10,42,0.108269966,0
50,10,43,0.000226926,0
50,10,44,-0.143375985,0
50,10,45,0.000155409,0
50,10,46,-0.070498341,0
50,10,47,-0.00021404,0
50,10,48,0.154865964,0
50,11,1,-4.02e-07,0
50,11,2,-9.117e-06,0
50,11,3,1.322e-06,0
50,11,4,5.2132e-05,0
50,11,5,1.48e-06,0
50,11,6,1.8576e-05,0
50,11,7,-2.425e-06,0
50,11,8,-3.8831e-05,0
50,11,9,-2.01e-07,0
50,11,10,1.4349e-05,0
50,11,11,1.0,0
50,11,12,-0.000170964,0
50,11,13,1.667e-06,0
50,11,14,2.1638e-05,0
50,11,15,6e-08,0
50,11,16,2.873e-05,0
50,11,17,4.622e-06,0
50,11,18,-4.578e-06,0
50,11,19,-1.981e-06,0
50,11,20,5.4397e-05,0
50,11,21,-6.13e-07,0
50,11,22,-3.4751e-05,0
50,11,23,1.957e-06,0
50,11,24,6.5057e-05,0
50,11,25,3.571e-06,0
50,11,26,-5.98e-07,0
50,11,27,-4.503e-06,0
50,11,28,-3.3533e-05,0
50,11,29,-2.502e-06,0
50,11,30,-3.1953e-05,0
50,11,31,1.817e-06,0
50,11,32,1.6147e-05,0
50,11,33,-1.087e-06,0
50,11,34,-5.254e-06,0
50,11,35,5.052e-06,0
50,11,36,4.249e-06,0
50,11,37,-8.05e-06,0
50,11,38,-4.3648e-05,0
50,11,39,-6.615e-06,0
50,11,40,-6.4414e-05,0
50,11,41,-2.719e-06,0
50,11,42,1.6034e-05,0
50,11,43,4.868e-06,0
50,11,44,1.0306e-05,0
50,11,45,2.93e-07,0
50,11,46,-1.7162e-05,0
50,11,47,-1.0779e-05,0
50,11,48,1.3616e-05,0
50,12,1,7.44e-07,0
50,12,2,0.036280437,0
50,12,3,1.6601e-05,0
50,12,4,-0.287742778,0
50,12,5,3.5978e-05,0
50,12,6,-0.341804947,0
50,12,7,8.265e-06,0
50,12,8,0.141339687,0
50,12,9,-1.2098e-05,0
50,12,10,-0.107033421,0
50,12,11,-0.000170964,0
50,12,12,1.0,0
50,12,13,1.849e-05,0
50,12,14,0.017924788,0
50,12,15,-2.525e-06,0
50,12,16,-0.108554458,0
50,12,17,-5.93e-07,0
50,12,18,0.127193959,0
50,12,19,2.1282e-05,0
50,12,20,0.026166007,0
50,12,21,-2.6517e-05,0
50,12,22,0.198567318,0
50,12,23,1.8639e-05,0
50,12,24,-0.098797164,0
50,12,25,-1.4156e-05,0
50,12,26,-0.021053768,0
50,12,27,3.0307e-05,0
50,12,28,-0.041968307,0
50,12,29,-4.0137e-05,0
50,12,30,0.138627183,0
50,12,31,2.0728e-05,0
50,12,32,-0.037887137,0
50,12,33,5.7358e-05,0
50,12,34,0.065248124,0
50,12,35,5.2276e-05,0
50,12,36,-0.004755078,0
50,12,37,-0.000104273,0
50,12,38,0.017777264,0
50,12,39,-4.9756e-05,0
50,12,40,-0.006917047,0
50,12,41,-2.5207e-05,0
50,12,42,0.019249619,0
50,12,43,6.6482e-05,0
50,12,44,-0.124965921,0
50,12,45,-2.472e-05,0
50,12,46,-0.079860521,0
50,12,47,-0.000171014,0
50,12,48,0.201396123,0
50,13,1,5.94e-07,0
50,13,2,2.5417e-05,0
50,13,3,-1.758e-06,0
50,13,4,-4.153e-06,0
50,13,5,4.98e-07,0
50,13,6,-2.8144e-05,0
50,13,7,-3.948e-06,0
50,13,8,-4.7259e-05,0
50,13,9,1.921e-06,0
50,13,10,-5.1366e-05,0
50,13,11,1.667e-06,0
50,13,12,1.849e-05,0
50,13,13,1.0,0
50,13,14,-0.000146175,0
50,13,15,1.462e-06,0
50,13,16,2.141e-06,0
50,13,17,-6.954e-06,0
50,13,18,5.0754e-05,0
50,13,19,9.11e-07,0
50,13,20,-5.2395e-05,0
50,13,21,9e-07,0
50,13,22,4.3338e-05,0
50,13,23,8.186e-06,0
50,13,24,2.6976e-05,0
50,13,25,1.581e-06,0
50,13,26,-7.641e-06,0
50,13,27,-4.391e-06,0
50,13,28,-5.1905e-05,0
50,13,29,5.168e-06,0
50,13,30,1.1964e-05,0
50,13,31,-2.169e-06,0
50,13,32,-5.9295e-05,0
50,13,33,-3.914e-06,0
50,13,34,1.6321e-05,0
50,13,35,-3.571e-06,0
50,13,36,1.2665e-05,0
50,13,37,3.517e-06,0
50,13,38,6.936e-06,0
50,13,39,7.398e-06,0
50,13,40,3.7152e-05,0
50,13,41,-2.974e-06,0
50,13,42,-1.3994e-05,0
50,13,43,-3.568e-06,0
50,13,44,9.522e-05,0
50,13,45,5.06e-07,0
50,13,46,-5.1257e-05,0
50,13,47,-4.77e-07,0
50,13,48,5.2399e-05,0
50,14,1,-1.2409e-05,0
50,14,2,-0.031169049,0
50,14,3,7.79e-07,0
50,14,4,-0.071007162,0
50,14,5,-2.023e-05,0
50,14,6,0.126882778,0
50,14,7,-1.381e-06,0
50,14,8,0.401409473,0
50,14,9,-9.64e-06,0
50,14,10,0.023091536,0
50,14,11,2.1638e-05,0
50,14,12,0.017924788,0
50,14,13,-0.000146175,0
50,14,14,1.0,0
50,14,15,2.8648e-05,0
50,14,16,-0.099670035,0
50,14,17,-5.3889e-05,0
50,14,18,0.025568028,0
50,14,19,-2.053e-05,0
50,14,20,0.168004025,0
50,14,21,2.587e-06,0
50,14,22,-0.131818946,0
50,14,23,3.648e-05,0
50,14,24,0.144935581,0
50,14,25,8.6775e-05,0
50,14,26,-0.022184146,0
50,14,27,-2.7588e-05,0
50,14,28,0.068934706,0
50,14,29,2.6207e-05,0
50,14,30,0.072111806,0
50,14,31,-0.000113046,0
50,14,32,0.246280967,0
50,14,33,-4.4558e-05,0
50,14,34,-0.035981878,0
50,14,35,1.6422e-05,0
50,14,36,0.192290642,0
50,14,37,-4.4714e-05,0
50,14,38,0.234408616,0
50,14,39,-2.9546e-05,0
50,14,40,0.026784122,0
50,14,41,-0.000111767,0
50,14,42,0.230141588,0
50,14,43,3.6766e-05,0
50,14,44,-0.181648452,0
50,14,45,-2.377e-05,0
50,14,46,-0.119507782,0
50,14,47,0.000169953,0
50,14,48,-0.011762518,0
50,15,1,-4.798e-06,0
50,15,2,-1.665e-05,0
50,15,3,-8.4e-07,0
50,15,4,2.5049e-05,0
50,15,5,-1.204e-06,0
50,15,6,1.944e-06,0
50,15,7,-1.585e-06,0
50,15,8,-7.4824e-05,0
50,15,9,9.177e-06,0
50,15,10,6.3238e-05,0
50,15,11,6e-08,0
50,15,12,-2.525e-06,0
50,15,13,1.462e-06,0
50,15,14,2.8648e-05,0
50,15,15,1.0,0
50,15,16,-0.000113404,0
50,15,17,9.682e-06,0
50,15,18,2.4513e-05,0
50,15,19,1.911e-06,0
50,15,20,7.8435e-05,0
50,15,21,-1.042e-06,0
50,15,22,5.4883e-05,0
50,15,23,-5.374e-06,0
50,15,24,5.124e-06,0
50,15,25,-3.813e-06,0
50,15,26,-9.9943e-05,0
50,15,27,1.346e-06,0
50,15,28,6.5573e-05,0
50,15,29,2.544e-06,0
50,15,30,-5.2948e-05,0
50,15,31,9.867e-06,0
50,15,32,3.846e-05,0
50,15,33,-6.708e-06,0
50,15,34,-5.1883e-05,0
50,15,35,-5.138e-06,0
50,15,36,-6.1999e-05,0
50,15,37,-3.353e-06,0
50,15,38,3.8959e-05,0
50,15,39,5.889e-06,0
50,15,40,5.7219e-05,0
50,15,41,-4.702e-06,0
50,15,42,4.4815e-05,0
50,15,43,-2.1592e-05,0
50,15,44,2.5444e-05,0
50,15,45,4.458e-06,0
50,15,46,2.7392e-05,0
50,15,47,-3.213e-06,0
50,15,48,-5.865e-05,0
50,16,1,-8.402e-06,0
50,16,2,-0.099182349,0
50,16,3,-1.5915e-05,0
50,16,4,0.133381151,0
50,16,5,1.0072e-05,0
50,16,6,-0.080334175,0
50,16,7,-5.3345e-05,0
50,16,8,0.057320318,0
50,16,9,1.6347e-05,0
50,16,10,0.122773408,0
50,16,11,2.873e-05,0
50,16,12,-0.108554458,0
50,16,13,2.141e-06,0
50,16,14,-0.099670035,0
50,16,15,-0.000113404,0
50,16,16,1.0,0
50,16,17,5.5686e-05,0
50,16,18,0.043815897,0
50,16,19,3.8547e-05,0
50,16,20,-0.000252306,0
50,16,21,4.6578e-05,0
50,16,22,-0.040218081,0
50,16,23,-2.6314e-05,0
50,16,24,-0.137736719,0
50,16,25,-4.9424e-05,0
50,16,26,-0.090142163,0
50,16,27,5.3952e-05,0
50,16,28,0.077499089,0
50,16,29,-8.5972e-05,0
50,16,30,0.051297853,0
50,16,31,0.000121921,0
50,16,32,0.01107906,0
50,16,33,7.46e-07,0
50,16,34,-0.138860542,0
50,16,35,-0.000121132,0
50,16,36,0.04578083,0
50,16,37,1.4162e-05,0
50,16,38,-0.015704437,0
50,16,39,5.8604e-05,0
50,16,40,-0.083278156,0
50,16,41,-1.221e-05,0
50,16,42,-0.054169317,0
50,16,43,-0.000126531,0
50,16,44,-0.031200165,0
50,16,45,-1.5937e-05,0
50,16,46,-0.023868867,0
50,16,47,-0.000158191,0
50,16,48,0.049908401,0
50,17,1,-7.66e-07,0
50,17,2,7.187e-06,0
50,17,3,-2.588e-06,0
50,17,4,-2.477e-06,0
50,17,5,-2.653e-06,0
50,17,6,-2.4535e-05,0
50,17,7,4.743e-06,0
50,17,8,-2.4551e-05,0
50,17,9,2.335e-06,0
50,17,10,-6.9991e-05,0
50,17,11,4.622e-06,0
50,17,12,-5.93e-07,0
50,17,13,-6.954e-06,0
50,17,14,-5.3889e-05,0
50,17,15,9.682e-06,0
50,17,16,5.5686e-05,0
50,17,17,1.0,0
50,17,18,-0.000151443,0
50,17,19,-8.553e-06,0
50,17,20,-0.000154533,0
50,17,21,5.179e-06,0
50,17,22,3.6951e-05,0
50,17,23,5.788e-06,0
50,17,24,3.8291e-05,0
50,17,25,3.286e-06,0
50,17,26,1.9563e-05,0
50,17,27,-1.031e-06,0
50,17,28,-1.9004e-05,0
50,17,29,-5.613e-06,0
50,17,30,4.9622e-05,0
50,17,31,1.5961e-05,0
50,17,32,4.7421e-05,0
50,17,33,-1.289e-06,0
50,17,34,-7.7714e-05,0
50,17,35,-6.208e-06,0
50,17,36,4.814e-06,0
50,17,37,2.6256e-05,0
50,17,38,1.716e-05,0
50,17,39,-3.94e-06,0
50,17,40,-1.4002e-05,0
50,17,41,2.341e-06,0
50,17,42,-2.248e-05,0
50,17,43,6.464e-06,0
50,17,44,-6.47e-07,0
50,17,45,1.222e-06,0
50,17,46,1.6568e-05,0
50,17,47,1.282e-06,0
50,17,48,-5.8106e-05,0
50,18,1,-7.183e-06,0
50,18,2,-0.087669894,0
50,18,3,-2.1054e-05,0
50,18,4,-0.068189025,0
50,18,5,2.2724e-05,0
50,18,6,-0.074916565,0
50,18,7,3.8374e-05,0
50,18,8,-0.095730529,0
50,18,9,1.7897e-05,0
50,18,10,0.005607851,0
50,18,11,-4.578e-06,0
50,18,12,0.127193959,0
50,18,13,5.0754e-05,0
50,18,14,0.025568028,0
50,18,15,2.4513e-05,0
50,18,16,0.043815897,0
50,18,17,-0.000151443,0
50,18,18,1.0,0
50,18,19,8.133e-06,0
50,18,20,0.224624443,0
50,18,21,7.711e-06,0
50,18,22,-0.366827674,0
50,18,23,-4.2156e-05,0
50,18,24,-0.037689077,0
50,18,25,3.228e-05,0
50,18,26,0.136686004,0
50,18,27,3.4162e-05,0
50,18,28,-0.146816038,0
50,18,29,4.2124e-05,0
50,18,30,0.143171295,0
50,18,31,0.000168235,0
50,18,32,-0.132940988,0
50,18,33,-2.2835e-05,0
50,18,34,-0.133932425,0
50,18,35,-2.5172e-05,0
50,18,36,-0.03782004,0
50,18,37,6.8164e-05,0
50,18,38,0.082144087,0
50,18,39,-0.000108172,0
50,18,40,0.064418386,0
50,18,41,6.6249e-05,0
50,18,42,-0.076893546,0
50,18,43,-7.3203e-05,0
50,18,44,-0.022289391,0
50,18,45,3.396e-05,0
50,18,46,0.043818038,0
50,18,47,-0.000142797,0
50,18,48,0.056786793,0
50,19,1,3.41e-07,0
50,19,2,1.0769e-05,0
50,19,3,9.99e-07,0
50,19,4,-1.82e-07,0
50,19,5,8.7e-07,0
50,19,6,2.563e-05,0
50,19,7,2.729e-06,0
50,19,8,3.0538e-05,0
50,19,9,2.309e-06,0
50,19,10,-9.476e-06,0
50,19,11,-1.981e-06,0
50,19,12,2.1282e-05,0
50,19,13,9.11e-07,0
50,19,14,-2.053e-05,0
50,19,15,1.911e-06,0
50,19,16,3.8547e-05,0
50,19,17,-8.553e-06,0
50,19,18,8.133e-06,0
50,19,19,1.0,0
50,19,20,-0.000113104,0
50,19,21,6.11e-06,0
50,19,22,-2.7692e-05,0
50,19,23,4.197e-06,0
50,19,24,4.8899e-05,0
50,19,25,3.179e-06,0
50,19,26,3.3097e-05,0
50,19,27,-1.0072e-05,0
50,19,28,6.468e-06,0
50,19,29,2.167e-06,0
50,19,30,-4.03e-06,0
50,19,31,-1.58e-06,0
50,19,32,-3.8e-07,0
50,19,33,4.226e-06,0
50,19,34,1.3671e-05,0
50,19,35,9.45e-06,0
50,19,36,6.9712e-05,0
50,19,37,6.06e-06,0
